date,fips_x,county,POSITIVE,DEATH
2020-01-21,053,Clinton County,0.0,0.0
2020-01-21,003,Allen County,0.0,0.0
2020-01-21,231,Wayne County,0.0,0.0
2020-01-21,209,Scott County,0.0,0.0
2020-01-21,061,Edmonson County,0.0,0.0
2020-01-21,001,Adair County,0.0,0.0
2020-01-21,077,Gallatin County,0.0,0.0
2020-01-21,097,Harrison County,0.0,0.0
2020-01-21,017,Bourbon County,0.0,0.0
2020-01-21,193,Perry County,0.0,0.0
2020-01-21,055,Crittenden County,0.0,0.0
2020-01-21,119,Knott County,0.0,0.0
2020-01-21,127,Lawrence County,0.0,0.0
2020-01-21,175,Morgan County,0.0,0.0
2020-01-21,177,Muhlenberg County,0.0,0.0
2020-01-21,087,Green County,0.0,0.0
2020-01-21,237,Wolfe County,0.0,0.0
2020-01-21,201,Robertson County,0.0,0.0
2020-01-21,129,Lee County,0.0,0.0
2020-01-21,117,Kenton County,0.0,0.0
2020-01-21,151,Madison County,0.0,0.0
2020-01-21,159,Martin County,0.0,0.0
2020-01-21,189,Owsley County,0.0,0.0
2020-01-21,051,Clay County,0.0,0.0
2020-01-21,095,Harlan County,0.0,0.0
2020-01-21,063,Elliott County,0.0,0.0
2020-01-21,067,Fayette County,0.0,0.0
2020-01-21,091,Hancock County,0.0,0.0
2020-01-21,059,Daviess County,0.0,0.0
2020-01-21,197,Powell County,0.0,0.0
2020-01-21,083,Graves County,0.0,0.0
2020-01-21,113,Jessamine County,0.0,0.0
2020-01-21,171,Monroe County,0.0,0.0
2020-01-21,081,Grant County,0.0,0.0
2020-01-21,217,Taylor County,0.0,0.0
2020-01-21,089,Greenup County,0.0,0.0
2020-01-21,101,Henderson County,0.0,0.0
2020-01-21,141,Logan County,0.0,0.0
2020-01-21,031,Butler County,0.0,0.0
2020-01-21,071,Floyd County,0.0,0.0
2020-01-21,021,Boyle County,0.0,0.0
2020-01-21,065,Estill County,0.0,0.0
2020-01-21,029,Bullitt County,0.0,0.0
2020-01-21,015,Boone County,0.0,0.0
2020-01-21,229,Washington County,0.0,0.0
2020-01-21,039,Carlisle County,0.0,0.0
2020-01-21,235,Whitley County,0.0,0.0
2020-01-21,183,Ohio County,0.0,0.0
2020-01-21,161,Mason County,0.0,0.0
2020-01-21,023,Bracken County,0.0,0.0
2020-01-21,043,Carter County,0.0,0.0
2020-01-21,107,Hopkins County,0.0,0.0
2020-01-21,013,Bell County,0.0,0.0
2020-01-21,195,Pike County,0.0,0.0
2020-01-21,025,Breathitt County,0.0,0.0
2020-01-21,227,Warren County,0.0,0.0
2020-01-21,105,Hickman County,0.0,0.0
2020-01-21,145,McCracken County,0.0,0.0
2020-01-21,225,Union County,0.0,0.0
2020-01-21,131,Leslie County,0.0,0.0
2020-01-21,143,Lyon County,0.0,0.0
2020-01-21,121,Knox County,0.0,0.0
2020-01-21,035,Calloway County,0.0,0.0
2020-01-21,109,Jackson County,0.0,0.0
2020-01-21,007,Ballard County,0.0,0.0
2020-01-21,103,Henry County,0.0,0.0
2020-01-21,167,Mercer County,0.0,0.0
2020-01-21,135,Lewis County,0.0,0.0
2020-01-21,221,Trigg County,0.0,0.0
2020-01-21,157,Marshall County,0.0,0.0
2020-01-21,099,Hart County,0.0,0.0
2020-01-21,137,Lincoln County,0.0,0.0
2020-01-21,199,Pulaski County,0.0,0.0
2020-01-21,037,Campbell County,0.0,0.0
2020-01-21,057,Cumberland County,0.0,0.0
2020-01-21,125,Laurel County,0.0,0.0
2020-01-21,085,Grayson County,0.0,0.0
2020-01-21,153,Magoffin County,0.0,0.0
2020-01-21,173,Montgomery County,0.0,0.0
2020-01-21,123,Larue County,0.0,0.0
2020-01-21,139,Livingston County,0.0,0.0
2020-01-21,211,Shelby County,0.0,0.0
2020-01-21,219,Todd County,0.0,0.0
2020-01-21,027,Breckinridge County,0.0,0.0
2020-01-21,213,Simpson County,0.0,0.0
2020-01-21,205,Rowan County,0.0,0.0
2020-01-21,041,Carroll County,0.0,0.0
2020-01-21,111,Jefferson County,0.0,0.0
2020-01-21,075,Fulton County,0.0,0.0
2020-01-21,093,Hardin County,0.0,0.0
2020-01-21,047,Christian County,0.0,0.0
2020-01-21,005,Anderson County,0.0,0.0
2020-01-21,185,Oldham County,0.0,0.0
2020-01-21,203,Rockcastle County,0.0,0.0
2020-01-21,223,Trimble County,0.0,0.0
2020-01-21,009,Barren County,0.0,0.0
2020-01-21,147,McCreary County,0.0,0.0
2020-01-21,191,Pendleton County,0.0,0.0
2020-01-21,215,Spencer County,0.0,0.0
2020-01-21,133,Letcher County,0.0,0.0
2020-01-21,049,Clark County,0.0,0.0
2020-01-21,239,Woodford County,0.0,0.0
2020-01-21,149,McLean County,0.0,0.0
2020-01-21,073,Franklin County,0.0,0.0
2020-01-21,165,Menifee County,0.0,0.0
2020-01-21,155,Marion County,0.0,0.0
2020-01-21,069,Fleming County,0.0,0.0
2020-01-21,033,Caldwell County,0.0,0.0
2020-01-21,079,Garrard County,0.0,0.0
2020-01-21,045,Casey County,0.0,0.0
2020-01-21,169,Metcalfe County,0.0,0.0
2020-01-21,207,Russell County,0.0,0.0
2020-01-21,163,Meade County,0.0,0.0
2020-01-21,179,Nelson County,0.0,0.0
2020-01-21,187,Owen County,0.0,0.0
2020-01-21,011,Bath County,0.0,0.0
2020-01-21,181,Nicholas County,0.0,0.0
2020-01-21,019,Boyd County,0.0,0.0
2020-01-21,115,Johnson County,0.0,0.0
2020-01-21,233,Webster County,0.0,0.0
2020-01-22,053,Clinton County,0.0,0.0
2020-01-22,003,Allen County,0.0,0.0
2020-01-22,231,Wayne County,0.0,0.0
2020-01-22,209,Scott County,0.0,0.0
2020-01-22,061,Edmonson County,0.0,0.0
2020-01-22,001,Adair County,0.0,0.0
2020-01-22,077,Gallatin County,0.0,0.0
2020-01-22,097,Harrison County,0.0,0.0
2020-01-22,017,Bourbon County,0.0,0.0
2020-01-22,193,Perry County,0.0,0.0
2020-01-22,055,Crittenden County,0.0,0.0
2020-01-22,119,Knott County,0.0,0.0
2020-01-22,127,Lawrence County,0.0,0.0
2020-01-22,175,Morgan County,0.0,0.0
2020-01-22,177,Muhlenberg County,0.0,0.0
2020-01-22,087,Green County,0.0,0.0
2020-01-22,237,Wolfe County,0.0,0.0
2020-01-22,201,Robertson County,0.0,0.0
2020-01-22,129,Lee County,0.0,0.0
2020-01-22,117,Kenton County,0.0,0.0
2020-01-22,151,Madison County,0.0,0.0
2020-01-22,159,Martin County,0.0,0.0
2020-01-22,189,Owsley County,0.0,0.0
2020-01-22,051,Clay County,0.0,0.0
2020-01-22,095,Harlan County,0.0,0.0
2020-01-22,063,Elliott County,0.0,0.0
2020-01-22,067,Fayette County,0.0,0.0
2020-01-22,091,Hancock County,0.0,0.0
2020-01-22,059,Daviess County,0.0,0.0
2020-01-22,197,Powell County,0.0,0.0
2020-01-22,083,Graves County,0.0,0.0
2020-01-22,113,Jessamine County,0.0,0.0
2020-01-22,171,Monroe County,0.0,0.0
2020-01-22,081,Grant County,0.0,0.0
2020-01-22,217,Taylor County,0.0,0.0
2020-01-22,089,Greenup County,0.0,0.0
2020-01-22,101,Henderson County,0.0,0.0
2020-01-22,141,Logan County,0.0,0.0
2020-01-22,031,Butler County,0.0,0.0
2020-01-22,071,Floyd County,0.0,0.0
2020-01-22,021,Boyle County,0.0,0.0
2020-01-22,065,Estill County,0.0,0.0
2020-01-22,029,Bullitt County,0.0,0.0
2020-01-22,015,Boone County,0.0,0.0
2020-01-22,229,Washington County,0.0,0.0
2020-01-22,039,Carlisle County,0.0,0.0
2020-01-22,235,Whitley County,0.0,0.0
2020-01-22,183,Ohio County,0.0,0.0
2020-01-22,161,Mason County,0.0,0.0
2020-01-22,023,Bracken County,0.0,0.0
2020-01-22,043,Carter County,0.0,0.0
2020-01-22,107,Hopkins County,0.0,0.0
2020-01-22,013,Bell County,0.0,0.0
2020-01-22,195,Pike County,0.0,0.0
2020-01-22,025,Breathitt County,0.0,0.0
2020-01-22,227,Warren County,0.0,0.0
2020-01-22,105,Hickman County,0.0,0.0
2020-01-22,145,McCracken County,0.0,0.0
2020-01-22,225,Union County,0.0,0.0
2020-01-22,131,Leslie County,0.0,0.0
2020-01-22,143,Lyon County,0.0,0.0
2020-01-22,121,Knox County,0.0,0.0
2020-01-22,035,Calloway County,0.0,0.0
2020-01-22,109,Jackson County,0.0,0.0
2020-01-22,007,Ballard County,0.0,0.0
2020-01-22,103,Henry County,0.0,0.0
2020-01-22,167,Mercer County,0.0,0.0
2020-01-22,135,Lewis County,0.0,0.0
2020-01-22,221,Trigg County,0.0,0.0
2020-01-22,157,Marshall County,0.0,0.0
2020-01-22,099,Hart County,0.0,0.0
2020-01-22,137,Lincoln County,0.0,0.0
2020-01-22,199,Pulaski County,0.0,0.0
2020-01-22,037,Campbell County,0.0,0.0
2020-01-22,057,Cumberland County,0.0,0.0
2020-01-22,125,Laurel County,0.0,0.0
2020-01-22,085,Grayson County,0.0,0.0
2020-01-22,153,Magoffin County,0.0,0.0
2020-01-22,173,Montgomery County,0.0,0.0
2020-01-22,123,Larue County,0.0,0.0
2020-01-22,139,Livingston County,0.0,0.0
2020-01-22,211,Shelby County,0.0,0.0
2020-01-22,219,Todd County,0.0,0.0
2020-01-22,027,Breckinridge County,0.0,0.0
2020-01-22,213,Simpson County,0.0,0.0
2020-01-22,205,Rowan County,0.0,0.0
2020-01-22,041,Carroll County,0.0,0.0
2020-01-22,111,Jefferson County,0.0,0.0
2020-01-22,075,Fulton County,0.0,0.0
2020-01-22,093,Hardin County,0.0,0.0
2020-01-22,047,Christian County,0.0,0.0
2020-01-22,005,Anderson County,0.0,0.0
2020-01-22,185,Oldham County,0.0,0.0
2020-01-22,203,Rockcastle County,0.0,0.0
2020-01-22,223,Trimble County,0.0,0.0
2020-01-22,009,Barren County,0.0,0.0
2020-01-22,147,McCreary County,0.0,0.0
2020-01-22,191,Pendleton County,0.0,0.0
2020-01-22,215,Spencer County,0.0,0.0
2020-01-22,133,Letcher County,0.0,0.0
2020-01-22,049,Clark County,0.0,0.0
2020-01-22,239,Woodford County,0.0,0.0
2020-01-22,149,McLean County,0.0,0.0
2020-01-22,073,Franklin County,0.0,0.0
2020-01-22,165,Menifee County,0.0,0.0
2020-01-22,155,Marion County,0.0,0.0
2020-01-22,069,Fleming County,0.0,0.0
2020-01-22,033,Caldwell County,0.0,0.0
2020-01-22,079,Garrard County,0.0,0.0
2020-01-22,045,Casey County,0.0,0.0
2020-01-22,169,Metcalfe County,0.0,0.0
2020-01-22,207,Russell County,0.0,0.0
2020-01-22,163,Meade County,0.0,0.0
2020-01-22,179,Nelson County,0.0,0.0
2020-01-22,187,Owen County,0.0,0.0
2020-01-22,011,Bath County,0.0,0.0
2020-01-22,181,Nicholas County,0.0,0.0
2020-01-22,019,Boyd County,0.0,0.0
2020-01-22,115,Johnson County,0.0,0.0
2020-01-22,233,Webster County,0.0,0.0
2020-01-23,053,Clinton County,0.0,0.0
2020-01-23,003,Allen County,0.0,0.0
2020-01-23,231,Wayne County,0.0,0.0
2020-01-23,209,Scott County,0.0,0.0
2020-01-23,061,Edmonson County,0.0,0.0
2020-01-23,001,Adair County,0.0,0.0
2020-01-23,077,Gallatin County,0.0,0.0
2020-01-23,097,Harrison County,0.0,0.0
2020-01-23,017,Bourbon County,0.0,0.0
2020-01-23,193,Perry County,0.0,0.0
2020-01-23,055,Crittenden County,0.0,0.0
2020-01-23,119,Knott County,0.0,0.0
2020-01-23,127,Lawrence County,0.0,0.0
2020-01-23,175,Morgan County,0.0,0.0
2020-01-23,177,Muhlenberg County,0.0,0.0
2020-01-23,087,Green County,0.0,0.0
2020-01-23,237,Wolfe County,0.0,0.0
2020-01-23,201,Robertson County,0.0,0.0
2020-01-23,129,Lee County,0.0,0.0
2020-01-23,117,Kenton County,0.0,0.0
2020-01-23,151,Madison County,0.0,0.0
2020-01-23,159,Martin County,0.0,0.0
2020-01-23,189,Owsley County,0.0,0.0
2020-01-23,051,Clay County,0.0,0.0
2020-01-23,095,Harlan County,0.0,0.0
2020-01-23,063,Elliott County,0.0,0.0
2020-01-23,067,Fayette County,0.0,0.0
2020-01-23,091,Hancock County,0.0,0.0
2020-01-23,059,Daviess County,0.0,0.0
2020-01-23,197,Powell County,0.0,0.0
2020-01-23,083,Graves County,0.0,0.0
2020-01-23,113,Jessamine County,0.0,0.0
2020-01-23,171,Monroe County,0.0,0.0
2020-01-23,081,Grant County,0.0,0.0
2020-01-23,217,Taylor County,0.0,0.0
2020-01-23,089,Greenup County,0.0,0.0
2020-01-23,101,Henderson County,0.0,0.0
2020-01-23,141,Logan County,0.0,0.0
2020-01-23,031,Butler County,0.0,0.0
2020-01-23,071,Floyd County,0.0,0.0
2020-01-23,021,Boyle County,0.0,0.0
2020-01-23,065,Estill County,0.0,0.0
2020-01-23,029,Bullitt County,0.0,0.0
2020-01-23,015,Boone County,0.0,0.0
2020-01-23,229,Washington County,0.0,0.0
2020-01-23,039,Carlisle County,0.0,0.0
2020-01-23,235,Whitley County,0.0,0.0
2020-01-23,183,Ohio County,0.0,0.0
2020-01-23,161,Mason County,0.0,0.0
2020-01-23,023,Bracken County,0.0,0.0
2020-01-23,043,Carter County,0.0,0.0
2020-01-23,107,Hopkins County,0.0,0.0
2020-01-23,013,Bell County,0.0,0.0
2020-01-23,195,Pike County,0.0,0.0
2020-01-23,025,Breathitt County,0.0,0.0
2020-01-23,227,Warren County,0.0,0.0
2020-01-23,105,Hickman County,0.0,0.0
2020-01-23,145,McCracken County,0.0,0.0
2020-01-23,225,Union County,0.0,0.0
2020-01-23,131,Leslie County,0.0,0.0
2020-01-23,143,Lyon County,0.0,0.0
2020-01-23,121,Knox County,0.0,0.0
2020-01-23,035,Calloway County,0.0,0.0
2020-01-23,109,Jackson County,0.0,0.0
2020-01-23,007,Ballard County,0.0,0.0
2020-01-23,103,Henry County,0.0,0.0
2020-01-23,167,Mercer County,0.0,0.0
2020-01-23,135,Lewis County,0.0,0.0
2020-01-23,221,Trigg County,0.0,0.0
2020-01-23,157,Marshall County,0.0,0.0
2020-01-23,099,Hart County,0.0,0.0
2020-01-23,137,Lincoln County,0.0,0.0
2020-01-23,199,Pulaski County,0.0,0.0
2020-01-23,037,Campbell County,0.0,0.0
2020-01-23,057,Cumberland County,0.0,0.0
2020-01-23,125,Laurel County,0.0,0.0
2020-01-23,085,Grayson County,0.0,0.0
2020-01-23,153,Magoffin County,0.0,0.0
2020-01-23,173,Montgomery County,0.0,0.0
2020-01-23,123,Larue County,0.0,0.0
2020-01-23,139,Livingston County,0.0,0.0
2020-01-23,211,Shelby County,0.0,0.0
2020-01-23,219,Todd County,0.0,0.0
2020-01-23,027,Breckinridge County,0.0,0.0
2020-01-23,213,Simpson County,0.0,0.0
2020-01-23,205,Rowan County,0.0,0.0
2020-01-23,041,Carroll County,0.0,0.0
2020-01-23,111,Jefferson County,0.0,0.0
2020-01-23,075,Fulton County,0.0,0.0
2020-01-23,093,Hardin County,0.0,0.0
2020-01-23,047,Christian County,0.0,0.0
2020-01-23,005,Anderson County,0.0,0.0
2020-01-23,185,Oldham County,0.0,0.0
2020-01-23,203,Rockcastle County,0.0,0.0
2020-01-23,223,Trimble County,0.0,0.0
2020-01-23,009,Barren County,0.0,0.0
2020-01-23,147,McCreary County,0.0,0.0
2020-01-23,191,Pendleton County,0.0,0.0
2020-01-23,215,Spencer County,0.0,0.0
2020-01-23,133,Letcher County,0.0,0.0
2020-01-23,049,Clark County,0.0,0.0
2020-01-23,239,Woodford County,0.0,0.0
2020-01-23,149,McLean County,0.0,0.0
2020-01-23,073,Franklin County,0.0,0.0
2020-01-23,165,Menifee County,0.0,0.0
2020-01-23,155,Marion County,0.0,0.0
2020-01-23,069,Fleming County,0.0,0.0
2020-01-23,033,Caldwell County,0.0,0.0
2020-01-23,079,Garrard County,0.0,0.0
2020-01-23,045,Casey County,0.0,0.0
2020-01-23,169,Metcalfe County,0.0,0.0
2020-01-23,207,Russell County,0.0,0.0
2020-01-23,163,Meade County,0.0,0.0
2020-01-23,179,Nelson County,0.0,0.0
2020-01-23,187,Owen County,0.0,0.0
2020-01-23,011,Bath County,0.0,0.0
2020-01-23,181,Nicholas County,0.0,0.0
2020-01-23,019,Boyd County,0.0,0.0
2020-01-23,115,Johnson County,0.0,0.0
2020-01-23,233,Webster County,0.0,0.0
2020-01-24,053,Clinton County,0.0,0.0
2020-01-24,003,Allen County,0.0,0.0
2020-01-24,231,Wayne County,0.0,0.0
2020-01-24,209,Scott County,0.0,0.0
2020-01-24,061,Edmonson County,0.0,0.0
2020-01-24,001,Adair County,0.0,0.0
2020-01-24,077,Gallatin County,0.0,0.0
2020-01-24,097,Harrison County,0.0,0.0
2020-01-24,017,Bourbon County,0.0,0.0
2020-01-24,193,Perry County,0.0,0.0
2020-01-24,055,Crittenden County,0.0,0.0
2020-01-24,119,Knott County,0.0,0.0
2020-01-24,127,Lawrence County,0.0,0.0
2020-01-24,175,Morgan County,0.0,0.0
2020-01-24,177,Muhlenberg County,0.0,0.0
2020-01-24,087,Green County,0.0,0.0
2020-01-24,237,Wolfe County,0.0,0.0
2020-01-24,201,Robertson County,0.0,0.0
2020-01-24,129,Lee County,0.0,0.0
2020-01-24,117,Kenton County,0.0,0.0
2020-01-24,151,Madison County,0.0,0.0
2020-01-24,159,Martin County,0.0,0.0
2020-01-24,189,Owsley County,0.0,0.0
2020-01-24,051,Clay County,0.0,0.0
2020-01-24,095,Harlan County,0.0,0.0
2020-01-24,063,Elliott County,0.0,0.0
2020-01-24,067,Fayette County,0.0,0.0
2020-01-24,091,Hancock County,0.0,0.0
2020-01-24,059,Daviess County,0.0,0.0
2020-01-24,197,Powell County,0.0,0.0
2020-01-24,083,Graves County,0.0,0.0
2020-01-24,113,Jessamine County,0.0,0.0
2020-01-24,171,Monroe County,0.0,0.0
2020-01-24,081,Grant County,0.0,0.0
2020-01-24,217,Taylor County,0.0,0.0
2020-01-24,089,Greenup County,0.0,0.0
2020-01-24,101,Henderson County,0.0,0.0
2020-01-24,141,Logan County,0.0,0.0
2020-01-24,031,Butler County,0.0,0.0
2020-01-24,071,Floyd County,0.0,0.0
2020-01-24,021,Boyle County,0.0,0.0
2020-01-24,065,Estill County,0.0,0.0
2020-01-24,029,Bullitt County,0.0,0.0
2020-01-24,015,Boone County,0.0,0.0
2020-01-24,229,Washington County,0.0,0.0
2020-01-24,039,Carlisle County,0.0,0.0
2020-01-24,235,Whitley County,0.0,0.0
2020-01-24,183,Ohio County,0.0,0.0
2020-01-24,161,Mason County,0.0,0.0
2020-01-24,023,Bracken County,0.0,0.0
2020-01-24,043,Carter County,0.0,0.0
2020-01-24,107,Hopkins County,0.0,0.0
2020-01-24,013,Bell County,0.0,0.0
2020-01-24,195,Pike County,0.0,0.0
2020-01-24,025,Breathitt County,0.0,0.0
2020-01-24,227,Warren County,0.0,0.0
2020-01-24,105,Hickman County,0.0,0.0
2020-01-24,145,McCracken County,0.0,0.0
2020-01-24,225,Union County,0.0,0.0
2020-01-24,131,Leslie County,0.0,0.0
2020-01-24,143,Lyon County,0.0,0.0
2020-01-24,121,Knox County,0.0,0.0
2020-01-24,035,Calloway County,0.0,0.0
2020-01-24,109,Jackson County,0.0,0.0
2020-01-24,007,Ballard County,0.0,0.0
2020-01-24,103,Henry County,0.0,0.0
2020-01-24,167,Mercer County,0.0,0.0
2020-01-24,135,Lewis County,0.0,0.0
2020-01-24,221,Trigg County,0.0,0.0
2020-01-24,157,Marshall County,0.0,0.0
2020-01-24,099,Hart County,0.0,0.0
2020-01-24,137,Lincoln County,0.0,0.0
2020-01-24,199,Pulaski County,0.0,0.0
2020-01-24,037,Campbell County,0.0,0.0
2020-01-24,057,Cumberland County,0.0,0.0
2020-01-24,125,Laurel County,0.0,0.0
2020-01-24,085,Grayson County,0.0,0.0
2020-01-24,153,Magoffin County,0.0,0.0
2020-01-24,173,Montgomery County,0.0,0.0
2020-01-24,123,Larue County,0.0,0.0
2020-01-24,139,Livingston County,0.0,0.0
2020-01-24,211,Shelby County,0.0,0.0
2020-01-24,219,Todd County,0.0,0.0
2020-01-24,027,Breckinridge County,0.0,0.0
2020-01-24,213,Simpson County,0.0,0.0
2020-01-24,205,Rowan County,0.0,0.0
2020-01-24,041,Carroll County,0.0,0.0
2020-01-24,111,Jefferson County,0.0,0.0
2020-01-24,075,Fulton County,0.0,0.0
2020-01-24,093,Hardin County,0.0,0.0
2020-01-24,047,Christian County,0.0,0.0
2020-01-24,005,Anderson County,0.0,0.0
2020-01-24,185,Oldham County,0.0,0.0
2020-01-24,203,Rockcastle County,0.0,0.0
2020-01-24,223,Trimble County,0.0,0.0
2020-01-24,009,Barren County,0.0,0.0
2020-01-24,147,McCreary County,0.0,0.0
2020-01-24,191,Pendleton County,0.0,0.0
2020-01-24,215,Spencer County,0.0,0.0
2020-01-24,133,Letcher County,0.0,0.0
2020-01-24,049,Clark County,0.0,0.0
2020-01-24,239,Woodford County,0.0,0.0
2020-01-24,149,McLean County,0.0,0.0
2020-01-24,073,Franklin County,0.0,0.0
2020-01-24,165,Menifee County,0.0,0.0
2020-01-24,155,Marion County,0.0,0.0
2020-01-24,069,Fleming County,0.0,0.0
2020-01-24,033,Caldwell County,0.0,0.0
2020-01-24,079,Garrard County,0.0,0.0
2020-01-24,045,Casey County,0.0,0.0
2020-01-24,169,Metcalfe County,0.0,0.0
2020-01-24,207,Russell County,0.0,0.0
2020-01-24,163,Meade County,0.0,0.0
2020-01-24,179,Nelson County,0.0,0.0
2020-01-24,187,Owen County,0.0,0.0
2020-01-24,011,Bath County,0.0,0.0
2020-01-24,181,Nicholas County,0.0,0.0
2020-01-24,019,Boyd County,0.0,0.0
2020-01-24,115,Johnson County,0.0,0.0
2020-01-24,233,Webster County,0.0,0.0
2020-01-25,053,Clinton County,0.0,0.0
2020-01-25,003,Allen County,0.0,0.0
2020-01-25,231,Wayne County,0.0,0.0
2020-01-25,209,Scott County,0.0,0.0
2020-01-25,061,Edmonson County,0.0,0.0
2020-01-25,001,Adair County,0.0,0.0
2020-01-25,077,Gallatin County,0.0,0.0
2020-01-25,097,Harrison County,0.0,0.0
2020-01-25,017,Bourbon County,0.0,0.0
2020-01-25,193,Perry County,0.0,0.0
2020-01-25,055,Crittenden County,0.0,0.0
2020-01-25,119,Knott County,0.0,0.0
2020-01-25,127,Lawrence County,0.0,0.0
2020-01-25,175,Morgan County,0.0,0.0
2020-01-25,177,Muhlenberg County,0.0,0.0
2020-01-25,087,Green County,0.0,0.0
2020-01-25,237,Wolfe County,0.0,0.0
2020-01-25,201,Robertson County,0.0,0.0
2020-01-25,129,Lee County,0.0,0.0
2020-01-25,117,Kenton County,0.0,0.0
2020-01-25,151,Madison County,0.0,0.0
2020-01-25,159,Martin County,0.0,0.0
2020-01-25,189,Owsley County,0.0,0.0
2020-01-25,051,Clay County,0.0,0.0
2020-01-25,095,Harlan County,0.0,0.0
2020-01-25,063,Elliott County,0.0,0.0
2020-01-25,067,Fayette County,0.0,0.0
2020-01-25,091,Hancock County,0.0,0.0
2020-01-25,059,Daviess County,0.0,0.0
2020-01-25,197,Powell County,0.0,0.0
2020-01-25,083,Graves County,0.0,0.0
2020-01-25,113,Jessamine County,0.0,0.0
2020-01-25,171,Monroe County,0.0,0.0
2020-01-25,081,Grant County,0.0,0.0
2020-01-25,217,Taylor County,0.0,0.0
2020-01-25,089,Greenup County,0.0,0.0
2020-01-25,101,Henderson County,0.0,0.0
2020-01-25,141,Logan County,0.0,0.0
2020-01-25,031,Butler County,0.0,0.0
2020-01-25,071,Floyd County,0.0,0.0
2020-01-25,021,Boyle County,0.0,0.0
2020-01-25,065,Estill County,0.0,0.0
2020-01-25,029,Bullitt County,0.0,0.0
2020-01-25,015,Boone County,0.0,0.0
2020-01-25,229,Washington County,0.0,0.0
2020-01-25,039,Carlisle County,0.0,0.0
2020-01-25,235,Whitley County,0.0,0.0
2020-01-25,183,Ohio County,0.0,0.0
2020-01-25,161,Mason County,0.0,0.0
2020-01-25,023,Bracken County,0.0,0.0
2020-01-25,043,Carter County,0.0,0.0
2020-01-25,107,Hopkins County,0.0,0.0
2020-01-25,013,Bell County,0.0,0.0
2020-01-25,195,Pike County,0.0,0.0
2020-01-25,025,Breathitt County,0.0,0.0
2020-01-25,227,Warren County,0.0,0.0
2020-01-25,105,Hickman County,0.0,0.0
2020-01-25,145,McCracken County,0.0,0.0
2020-01-25,225,Union County,0.0,0.0
2020-01-25,131,Leslie County,0.0,0.0
2020-01-25,143,Lyon County,0.0,0.0
2020-01-25,121,Knox County,0.0,0.0
2020-01-25,035,Calloway County,0.0,0.0
2020-01-25,109,Jackson County,0.0,0.0
2020-01-25,007,Ballard County,0.0,0.0
2020-01-25,103,Henry County,0.0,0.0
2020-01-25,167,Mercer County,0.0,0.0
2020-01-25,135,Lewis County,0.0,0.0
2020-01-25,221,Trigg County,0.0,0.0
2020-01-25,157,Marshall County,0.0,0.0
2020-01-25,099,Hart County,0.0,0.0
2020-01-25,137,Lincoln County,0.0,0.0
2020-01-25,199,Pulaski County,0.0,0.0
2020-01-25,037,Campbell County,0.0,0.0
2020-01-25,057,Cumberland County,0.0,0.0
2020-01-25,125,Laurel County,0.0,0.0
2020-01-25,085,Grayson County,0.0,0.0
2020-01-25,153,Magoffin County,0.0,0.0
2020-01-25,173,Montgomery County,0.0,0.0
2020-01-25,123,Larue County,0.0,0.0
2020-01-25,139,Livingston County,0.0,0.0
2020-01-25,211,Shelby County,0.0,0.0
2020-01-25,219,Todd County,0.0,0.0
2020-01-25,027,Breckinridge County,0.0,0.0
2020-01-25,213,Simpson County,0.0,0.0
2020-01-25,205,Rowan County,0.0,0.0
2020-01-25,041,Carroll County,0.0,0.0
2020-01-25,111,Jefferson County,0.0,0.0
2020-01-25,075,Fulton County,0.0,0.0
2020-01-25,093,Hardin County,0.0,0.0
2020-01-25,047,Christian County,0.0,0.0
2020-01-25,005,Anderson County,0.0,0.0
2020-01-25,185,Oldham County,0.0,0.0
2020-01-25,203,Rockcastle County,0.0,0.0
2020-01-25,223,Trimble County,0.0,0.0
2020-01-25,009,Barren County,0.0,0.0
2020-01-25,147,McCreary County,0.0,0.0
2020-01-25,191,Pendleton County,0.0,0.0
2020-01-25,215,Spencer County,0.0,0.0
2020-01-25,133,Letcher County,0.0,0.0
2020-01-25,049,Clark County,0.0,0.0
2020-01-25,239,Woodford County,0.0,0.0
2020-01-25,149,McLean County,0.0,0.0
2020-01-25,073,Franklin County,0.0,0.0
2020-01-25,165,Menifee County,0.0,0.0
2020-01-25,155,Marion County,0.0,0.0
2020-01-25,069,Fleming County,0.0,0.0
2020-01-25,033,Caldwell County,0.0,0.0
2020-01-25,079,Garrard County,0.0,0.0
2020-01-25,045,Casey County,0.0,0.0
2020-01-25,169,Metcalfe County,0.0,0.0
2020-01-25,207,Russell County,0.0,0.0
2020-01-25,163,Meade County,0.0,0.0
2020-01-25,179,Nelson County,0.0,0.0
2020-01-25,187,Owen County,0.0,0.0
2020-01-25,011,Bath County,0.0,0.0
2020-01-25,181,Nicholas County,0.0,0.0
2020-01-25,019,Boyd County,0.0,0.0
2020-01-25,115,Johnson County,0.0,0.0
2020-01-25,233,Webster County,0.0,0.0
2020-01-26,053,Clinton County,0.0,0.0
2020-01-26,003,Allen County,0.0,0.0
2020-01-26,231,Wayne County,0.0,0.0
2020-01-26,209,Scott County,0.0,0.0
2020-01-26,061,Edmonson County,0.0,0.0
2020-01-26,001,Adair County,0.0,0.0
2020-01-26,077,Gallatin County,0.0,0.0
2020-01-26,097,Harrison County,0.0,0.0
2020-01-26,017,Bourbon County,0.0,0.0
2020-01-26,193,Perry County,0.0,0.0
